TAG,TEXT,LINK
<p>,"Download I- Grade Form Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Ref: TU/CoE/","http://thapar.edu/pages/event/circular-and-format-of-i-grade"
<p>,"Dated: May 12, 2016","http://thapar.edu/pages/event/circular-and-format-of-i-grade"
<p>,"CIRCULAR","http://thapar.edu/pages/event/circular-and-format-of-i-grade"
<p>,"All Heads of Department/Schools All the students who would be putting a request for â€˜I GRADEâ€™ must submit their request in the concerned department/school on the prescribed performa (along with all medical documents) available in the departments/schools or University Website, within one week of the last examination. The Last date of receipt of applications is May 31, 2016.","http://thapar.edu/pages/event/circular-and-format-of-i-grade"
<p>,"(D. Gangacharyulu)","http://thapar.edu/pages/event/circular-and-format-of-i-grade"
<p>,"Controller of Examinations","http://thapar.edu/pages/event/circular-and-format-of-i-grade"
<p>,"","http://thapar.edu/pages/event/circular-and-format-of-i-grade"
<p>,"Thapar Institute of Engineering & Technology combines experience with new-age implementation.","http://thapar.edu/pages/event/circular-and-format-of-i-grade"
<p>,"Subscribe To our newsletter","http://thapar.edu/pages/event/circular-and-format-of-i-grade"
<p>,"","http://thapar.edu/pages/event/circular-and-format-of-i-grade"
<p>,"P.O. Box 32, Bhadson Road, Patiala, Punjab, Pin -147004, India","http://thapar.edu/pages/event/circular-and-format-of-i-grade"
<p>,"","http://thapar.edu/pages/event/circular-and-format-of-i-grade"
<p>,"+91-175-2393021","http://thapar.edu/pages/event/circular-and-format-of-i-grade"
<p>,"info@thapar.edu","http://thapar.edu/pages/event/circular-and-format-of-i-grade"
<p>,"Admission Helpline +91-8882134828","http://thapar.edu/pages/event/circular-and-format-of-i-grade"
<p>,"admissions@thapar.edu","http://thapar.edu/pages/event/circular-and-format-of-i-grade"
<p>,"Applications queries +91-8882134828","http://thapar.edu/pages/event/circular-and-format-of-i-grade"
<p>,"technical_support@thapar.edu","http://thapar.edu/pages/event/circular-and-format-of-i-grade"
<p>,"From 12:00 AM Monday, 23 May 2016 To 12:00 AM Monday, 30 May 2016","http://thapar.edu/pages/event/branch-allocation-updation-status"
<p>,"Click here to check status","http://thapar.edu/pages/event/branch-allocation-updation-status"
<p>,"","http://thapar.edu/pages/event/branch-allocation-updation-status"
<p>,"Thapar Institute of Engineering & Technology combines experience with new-age implementation.","http://thapar.edu/pages/event/branch-allocation-updation-status"
<p>,"Subscribe To our newsletter","http://thapar.edu/pages/event/branch-allocation-updation-status"
<p>,"","http://thapar.edu/pages/event/branch-allocation-updation-status"
<p>,"P.O. Box 32, Bhadson Road, Patiala, Punjab, Pin -147004, India","http://thapar.edu/pages/event/branch-allocation-updation-status"
<p>,"","http://thapar.edu/pages/event/branch-allocation-updation-status"
<p>,"+91-175-2393021","http://thapar.edu/pages/event/branch-allocation-updation-status"
<p>,"info@thapar.edu","http://thapar.edu/pages/event/branch-allocation-updation-status"
<p>,"Admission Helpline +91-8882134828","http://thapar.edu/pages/event/branch-allocation-updation-status"
<p>,"admissions@thapar.edu","http://thapar.edu/pages/event/branch-allocation-updation-status"
<p>,"Applications queries +91-8882134828","http://thapar.edu/pages/event/branch-allocation-updation-status"
<p>,"technical_support@thapar.edu","http://thapar.edu/pages/event/branch-allocation-updation-status"
<p>,"From 12:00 AM Saturday, 5 December 2015 To 12:00 AM Saturday, 12 December 2015","http://thapar.edu/pages/event/detention-list"
<p>,"","http://thapar.edu/pages/event/detention-list"
<p>,"Thapar Institute of Engineering & Technology combines experience with new-age implementation.","http://thapar.edu/pages/event/detention-list"
<p>,"Subscribe To our newsletter","http://thapar.edu/pages/event/detention-list"
<p>,"","http://thapar.edu/pages/event/detention-list"
<p>,"P.O. Box 32, Bhadson Road, Patiala, Punjab, Pin -147004, India","http://thapar.edu/pages/event/detention-list"
<p>,"","http://thapar.edu/pages/event/detention-list"
<p>,"+91-175-2393021","http://thapar.edu/pages/event/detention-list"
<p>,"info@thapar.edu","http://thapar.edu/pages/event/detention-list"
<p>,"Admission Helpline +91-8882134828","http://thapar.edu/pages/event/detention-list"
<p>,"admissions@thapar.edu","http://thapar.edu/pages/event/detention-list"
<p>,"Applications queries +91-8882134828","http://thapar.edu/pages/event/detention-list"
<p>,"technical_support@thapar.edu","http://thapar.edu/pages/event/detention-list"
<p>,"From 12:00 AM Wednesday, 20 April 2016 To 12:00 AM Saturday, 21 May 2016","http://thapar.edu/pages/event/tentative-date-sheet-endsem-may-2016"
<p>,"The last date for submission of applications for any change in date sheet isÂ 22/04/2016.","http://thapar.edu/pages/event/tentative-date-sheet-endsem-may-2016"
<p>,"Download Date Sheet Here","http://thapar.edu/pages/event/tentative-date-sheet-endsem-may-2016"
<p>,"","http://thapar.edu/pages/event/tentative-date-sheet-endsem-may-2016"
<p>,"Thapar Institute of Engineering & Technology combines experience with new-age implementation.","http://thapar.edu/pages/event/tentative-date-sheet-endsem-may-2016"
<p>,"Subscribe To our newsletter","http://thapar.edu/pages/event/tentative-date-sheet-endsem-may-2016"
<p>,"","http://thapar.edu/pages/event/tentative-date-sheet-endsem-may-2016"
<p>,"P.O. Box 32, Bhadson Road, Patiala, Punjab, Pin -147004, India","http://thapar.edu/pages/event/tentative-date-sheet-endsem-may-2016"
<p>,"","http://thapar.edu/pages/event/tentative-date-sheet-endsem-may-2016"
<p>,"+91-175-2393021","http://thapar.edu/pages/event/tentative-date-sheet-endsem-may-2016"
<p>,"info@thapar.edu","http://thapar.edu/pages/event/tentative-date-sheet-endsem-may-2016"
<p>,"Admission Helpline +91-8882134828","http://thapar.edu/pages/event/tentative-date-sheet-endsem-may-2016"
<p>,"admissions@thapar.edu","http://thapar.edu/pages/event/tentative-date-sheet-endsem-may-2016"
<p>,"Applications queries +91-8882134828","http://thapar.edu/pages/event/tentative-date-sheet-endsem-may-2016"
<p>,"technical_support@thapar.edu","http://thapar.edu/pages/event/tentative-date-sheet-endsem-may-2016"
<p>,"From 12:00 AM Thursday, 28 April 2016 To 12:00 AM Saturday, 21 May 2016","http://thapar.edu/pages/event/final-date-sheet-est-may-2016"
<p>,"Â Download Date Sheet Here","http://thapar.edu/pages/event/final-date-sheet-est-may-2016"
<p>,"","http://thapar.edu/pages/event/final-date-sheet-est-may-2016"
<p>,"Thapar Institute of Engineering & Technology combines experience with new-age implementation.","http://thapar.edu/pages/event/final-date-sheet-est-may-2016"
<p>,"Subscribe To our newsletter","http://thapar.edu/pages/event/final-date-sheet-est-may-2016"
<p>,"","http://thapar.edu/pages/event/final-date-sheet-est-may-2016"
<p>,"P.O. Box 32, Bhadson Road, Patiala, Punjab, Pin -147004, India","http://thapar.edu/pages/event/final-date-sheet-est-may-2016"
<p>,"","http://thapar.edu/pages/event/final-date-sheet-est-may-2016"
<p>,"+91-175-2393021","http://thapar.edu/pages/event/final-date-sheet-est-may-2016"
<p>,"info@thapar.edu","http://thapar.edu/pages/event/final-date-sheet-est-may-2016"
<p>,"Admission Helpline +91-8882134828","http://thapar.edu/pages/event/final-date-sheet-est-may-2016"
<p>,"admissions@thapar.edu","http://thapar.edu/pages/event/final-date-sheet-est-may-2016"
<p>,"Applications queries +91-8882134828","http://thapar.edu/pages/event/final-date-sheet-est-may-2016"
<p>,"technical_support@thapar.edu","http://thapar.edu/pages/event/final-date-sheet-est-may-2016"
<p>,"From 12:00 AM Tuesday, 26 April 2016 To 12:00 AM Saturday, 7 May 2016","http://thapar.edu/pages/event/ctd-programs-this-week"
<p>,"CTD Events this Week","http://thapar.edu/pages/event/ctd-programs-this-week"
<p>,"","http://thapar.edu/pages/event/ctd-programs-this-week"
<p>,"Thapar Institute of Engineering & Technology combines experience with new-age implementation.","http://thapar.edu/pages/event/ctd-programs-this-week"
<p>,"Subscribe To our newsletter","http://thapar.edu/pages/event/ctd-programs-this-week"
<p>,"","http://thapar.edu/pages/event/ctd-programs-this-week"
<p>,"P.O. Box 32, Bhadson Road, Patiala, Punjab, Pin -147004, India","http://thapar.edu/pages/event/ctd-programs-this-week"
<p>,"","http://thapar.edu/pages/event/ctd-programs-this-week"
<p>,"+91-175-2393021","http://thapar.edu/pages/event/ctd-programs-this-week"
<p>,"info@thapar.edu","http://thapar.edu/pages/event/ctd-programs-this-week"
<p>,"Admission Helpline +91-8882134828","http://thapar.edu/pages/event/ctd-programs-this-week"
<p>,"admissions@thapar.edu","http://thapar.edu/pages/event/ctd-programs-this-week"
<p>,"Applications queries +91-8882134828","http://thapar.edu/pages/event/ctd-programs-this-week"
<p>,"technical_support@thapar.edu","http://thapar.edu/pages/event/ctd-programs-this-week"
<p>,"Training Programs by Centre for T & D","http://thapar.edu/pages/eventall?page=11&sort=Event.end_date_time&direction=desc"
<p>,"Training Programs by Centre for T & D","http://thapar.edu/pages/eventall?page=11&sort=Event.end_date_time&direction=desc"
<p>,"Training Programs by Centre for T & D","http://thapar.edu/pages/eventall?page=11&sort=Event.end_date_time&direction=desc"
<p>,"Training Programs by Centre for T & D","http://thapar.edu/pages/eventall?page=11&sort=Event.end_date_time&direction=desc"
<p>,"Notice Of Postponement Of Research Methodology Workshop (April 27-28,2016)","http://thapar.edu/pages/eventall?page=11&sort=Event.end_date_time&direction=desc"
<p>,"Quadcopter Workshop","http://thapar.edu/pages/eventall?page=11&sort=Event.end_date_time&direction=desc"
<p>,"Notice Of Postponement Of Research Methodology Workshop (April 27-28,2016)","http://thapar.edu/pages/eventall?page=11&sort=Event.end_date_time&direction=desc"
<p>,"Quadcopter Workshop","http://thapar.edu/pages/eventall?page=11&sort=Event.end_date_time&direction=desc"
<p>,"Auction notice","http://thapar.edu/pages/eventall?page=11&sort=Event.end_date_time&direction=desc"
<p>,"Auction notice","http://thapar.edu/pages/eventall?page=11&sort=Event.end_date_time&direction=desc"
<p>,"Notice & List of MAKE UP TEST (APRIL 2016)","http://thapar.edu/pages/eventall?page=11&sort=Event.end_date_time&direction=desc"
<p>,"Notice & List of MAKE UP TEST (APRIL 2016)","http://thapar.edu/pages/eventall?page=11&sort=Event.end_date_time&direction=desc"
<p>,"Application Proforma for Make Up Test (April 2016)","http://thapar.edu/pages/eventall?page=11&sort=Event.end_date_time&direction=desc"
<p>,"Application Proforma for Make Up Test (April 2016)","http://thapar.edu/pages/eventall?page=11&sort=Event.end_date_time&direction=desc"
<p>,"Postponed the date of Walk In Interview (Communication Associate)","http://thapar.edu/pages/eventall?page=11&sort=Event.end_date_time&direction=desc"
<p>,"Postponed the date of Walk In Interview (Communication Associate)","http://thapar.edu/pages/eventall?page=11&sort=Event.end_date_time&direction=desc"
<p>,"Compulsory attendance for students in Annual Sports Meet","http://thapar.edu/pages/eventall?page=11&sort=Event.end_date_time&direction=desc"
<p>,"Compulsory attendance for students in Annual Sports Meet","http://thapar.edu/pages/eventall?page=11&sort=Event.end_date_time&direction=desc"
<p>,"Final Date sheet of MST March 2016","http://thapar.edu/pages/eventall?page=11&sort=Event.end_date_time&direction=desc"
<p>,"Final Date sheet of MST March 2016","http://thapar.edu/pages/eventall?page=11&sort=Event.end_date_time&direction=desc"
<p>,"Auxiliary Exam 2016 feb","http://thapar.edu/pages/eventall?page=11&sort=Event.end_date_time&direction=desc"
<p>,"Auxiliary Exam 2016 feb","http://thapar.edu/pages/eventall?page=11&sort=Event.end_date_time&direction=desc"
<p>,"Faculty Openings-2016","http://thapar.edu/pages/eventall?page=11&sort=Event.end_date_time&direction=desc"
<p>,"Faculty Openings-2016","http://thapar.edu/pages/eventall?page=11&sort=Event.end_date_time&direction=desc"
<p>,"2nd CONFERENCE AMST-2016","http://thapar.edu/pages/eventall?page=11&sort=Event.end_date_time&direction=desc"
<p>,"Showing 1 to 25 of 497 entries","http://thapar.edu/pages/eventall?page=11&sort=Event.end_date_time&direction=desc"
<p>,"","http://thapar.edu/pages/eventall?page=11&sort=Event.end_date_time&direction=desc"
<p>,"Thapar Institute of Engineering & Technology combines experience with new-age implementation.","http://thapar.edu/pages/eventall?page=11&sort=Event.end_date_time&direction=desc"
<p>,"Subscribe To our newsletter","http://thapar.edu/pages/eventall?page=11&sort=Event.end_date_time&direction=desc"
<p>,"","http://thapar.edu/pages/eventall?page=11&sort=Event.end_date_time&direction=desc"
<p>,"P.O. Box 32, Bhadson Road, Patiala, Punjab, Pin -147004, India","http://thapar.edu/pages/eventall?page=11&sort=Event.end_date_time&direction=desc"
<p>,"","http://thapar.edu/pages/eventall?page=11&sort=Event.end_date_time&direction=desc"
<p>,"+91-175-2393021","http://thapar.edu/pages/eventall?page=11&sort=Event.end_date_time&direction=desc"
<p>,"info@thapar.edu","http://thapar.edu/pages/eventall?page=11&sort=Event.end_date_time&direction=desc"
<p>,"Admission Helpline +91-8882134828","http://thapar.edu/pages/eventall?page=11&sort=Event.end_date_time&direction=desc"
<p>,"admissions@thapar.edu","http://thapar.edu/pages/eventall?page=11&sort=Event.end_date_time&direction=desc"
<p>,"Applications queries +91-8882134828","http://thapar.edu/pages/eventall?page=11&sort=Event.end_date_time&direction=desc"
<p>,"technical_support@thapar.edu","http://thapar.edu/pages/eventall?page=11&sort=Event.end_date_time&direction=desc"
<p>,"From 12:00 AM Thursday, 28 April 2016 To 12:00 AM Saturday, 30 April 2016","http://thapar.edu/pages/event/training-programs-by-centre-for-t-d"
<p>,"Â","http://thapar.edu/pages/event/training-programs-by-centre-for-t-d"
<p>,"Aptitude Training :To train students on the Quantitative, Verbal & Logical challenges of Aptitude Tests of companies (including study material and free access to online testing and support)","http://thapar.edu/pages/event/training-programs-by-centre-for-t-d"
<p>,"Student Stream :Â BE Third Year (all branches)/ ME, MTech, MSc 1st year/ MCA 2nd year","http://thapar.edu/pages/event/training-programs-by-centre-for-t-d"
<p>,"Time/Venue :Â 10 am to 3.30 pm/ T-105","http://thapar.edu/pages/event/training-programs-by-centre-for-t-d"
<p>,"GDPI Training : To prepare students for superior performance in Group Discussions & Personal Interviews.","http://thapar.edu/pages/event/training-programs-by-centre-for-t-d"
<p>,"Student Stream :Â All UG/PG (Interview slots to be taken from the undersigned by April 28)","http://thapar.edu/pages/event/training-programs-by-centre-for-t-d"
<p>,"Time/Venue :Â 10 am to 5 pm/ D-201,D-202, D-203","http://thapar.edu/pages/event/training-programs-by-centre-for-t-d"
<p>,"Communication & Behaviour Training :Â To help students to appreciate the importance of verbal/non-verbal communication and develop the right behaviour/attitude for professional conduct.","http://thapar.edu/pages/event/training-programs-by-centre-for-t-d"
<p>,"Student Stream :Â Â All UG/PG","http://thapar.edu/pages/event/training-programs-by-centre-for-t-d"
<p>,"Time/Venue :Â 10 am to 5 pm/ C-Hall","http://thapar.edu/pages/event/training-programs-by-centre-for-t-d"
<p>,"","http://thapar.edu/pages/event/training-programs-by-centre-for-t-d"
